url,favs_lognorm
https://habrahabr.ru/post/314080/,0.42477296550670124
https://habrahabr.ru/company/plesk/blog/313732/,-1.0763310742235657
https://habrahabr.ru/company/etagi/blog/314000/,0.6610799732939113
https://habrahabr.ru/company/knopka/blog/314030/,0.5173382582906236
https://geektimes.ru/company/audiomania/blog/282058/,1.1468051958432788
https://habrahabr.ru/company/pechkin/blog/314066/,0.2673950659680309
https://habrahabr.ru/company/first/blog/314106/,0.5396668567102634
https://habrahabr.ru/company/vasexperts/blog/313558/,0.24091472206537107
https://habrahabr.ru/post/314108/,1.6596434078760252
https://habrahabr.ru/company/cbs/blog/313830/,0.24508518863301543
https://habrahabr.ru/company/jugru/blog/313908/,0.22395451166883584
https://habrahabr.ru/post/314110/,0.36088595427449466
https://habrahabr.ru/company/pt/blog/314112/,0.016166992092733423
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07307633848567147
https://habrahabr.ru/post/314114/,0.7963162384474228
https://habrahabr.ru/post/314118/,1.318598029740213
https://habrahabr.ru/post/314122/,0.5181735035443228
https://geektimes.ru/company/dadget/blog/281786/,0.1302325666381707
https://habrahabr.ru/company/kickidler/blog/314042/,-0.44478578314116385
https://habrahabr.ru/company/it-grad/blog/312042/,-0.1092305327015996
https://habrahabr.ru/company/1cloud/blog/314022/,-0.24690223075949275
https://habrahabr.ru/post/314126/,-0.6552277423826207
https://habrahabr.ru/post/313966/,0.44477896229276737
https://habrahabr.ru/company/piter/blog/314120/,0.460134001399336
https://geektimes.ru/post/282094/,0.14611138370291274
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.3388736701321741
https://habrahabr.ru/company/ru_mts/blog/314134/,0.368243892484229
https://habrahabr.ru/post/314028/,0.6553575164175888
https://habrahabr.ru/post/314136/,-0.1506458600081077
https://habrahabr.ru/post/313904/,0.293575134505183
https://habrahabr.ru/post/314140/,0.5866605095421901
https://habrahabr.ru/company/acronis/blog/309688/,-0.0006109783336480934
https://geektimes.ru/post/282096/,-0.40870142076450405
https://habrahabr.ru/post/314142/,0.05984545454013929
https://habrahabr.ru/company/ivideon/blog/314138/,0.19292165943224548
https://geektimes.ru/post/282104/,0.3336243004770249
https://geektimes.ru/post/282102/,-0.2961989862424926
https://geektimes.ru/post/282016/,-0.06624211337775188
https://geektimes.ru/company/piter/blog/282106/,0.32640669639150455
https://habrahabr.ru/post/314150/,0.28063405374192524
https://habrahabr.ru/company/mailru/blog/313880/,1.26917872334034
https://geektimes.ru/company/comfortway/blog/282108/,-0.09531768385278494
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.1821898427340607
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.30254779324916115
https://habrahabr.ru/company/npl/blog/314160/,0.08371708973916489
https://habrahabr.ru/company/edison/blog/314094/,-0.22426957698809818
https://geektimes.ru/post/282112/,-0.5162673761986354
https://habrahabr.ru/company/ruvds/blog/314166/,0.4328773135731534
https://geektimes.ru/company/gearbest/blog/282114/,0.05785006599932935
https://habrahabr.ru/post/314172/,0.8725082201300085
https://geektimes.ru/post/282116/,0.47300844611992343
https://geektimes.ru/company/intel/blog/282026/,0.19383339639762337
https://habrahabr.ru/post/313776/,1.7738934020293113
https://habrahabr.ru/post/314174/,0.240154752473836
https://geektimes.ru/post/282118/,1.1067415320384804
https://geektimes.ru/post/282122/,0.5820717811691847
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.47806044318649793
https://habrahabr.ru/post/314180/,0.5586721607749388
https://geektimes.ru/post/282446/,0.43413840883837174
https://habrahabr.ru/post/314184/,1.012297830737541
https://habrahabr.ru/post/313954/,-0.6469990187570607
https://habrahabr.ru/post/314186/,0.7898538821960275
https://geektimes.ru/post/282124/,-0.4302120165288666
https://habrahabr.ru/post/314190/,-1.1566120204992765
https://geektimes.ru/company/madrobots/blog/282126/,0.5824312776536777
https://habrahabr.ru/post/314188/,-0.036918410347028086
https://geektimes.ru/post/282128/,0.5217862782849118
https://habrahabr.ru/post/314194/,0.47424279033171435
https://geektimes.ru/post/282132/,-1.0031575507942079
https://habrahabr.ru/post/314208/,0.3136431470054025
https://habrahabr.ru/post/312352/,0.01573043309160621
https://habrahabr.ru/post/314202/,0.12523983187638443
https://habrahabr.ru/post/314210/,1.1693566028717068
https://geektimes.ru/post/282130/,0.5234682353163981
https://habrahabr.ru/company/centosadmin/blog/314212/,0.031747813034457895
https://habrahabr.ru/post/314116/,0.1319851091191139
https://geektimes.ru/post/282120/,0.3965443021553724
https://habrahabr.ru/post/313392/,0.9539627413173013
https://habrahabr.ru/company/pt/blog/314216/,-0.11116792306327339
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5117178587270458
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.3402294709469312
https://geektimes.ru/post/282056/,-0.2565559250175475
https://habrahabr.ru/company/yandex/blog/314222/,0.686437705469386
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.04618610871622181
https://habrahabr.ru/post/314232/,0.7711426573288551
https://habrahabr.ru/company/e-Legion/blog/314170/,0.4030107760142269
https://habrahabr.ru/company/testutor/blog/314234/,0.4232643560564343
https://habrahabr.ru/post/314236/,0.8493136348493084
https://habrahabr.ru/company/regberry/blog/314128/,-0.23110210200412246
https://habrahabr.ru/company/polyglot/blog/314248/,-1.223118370781426
https://geektimes.ru/post/282136/,0.04783732667549995
https://habrahabr.ru/company/eset/blog/314058/,-0.39577505656797035
https://habrahabr.ru/post/314254/,0.16345746794169927
https://geektimes.ru/post/282140/,-0.00027466233513318006
https://geektimes.ru/post/282142/,0.33732005695440853
https://geektimes.ru/post/282138/,-0.6265630464801364
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.21855651040845325
https://habrahabr.ru/company/edison/blog/314206/,-0.856516531264568
https://habrahabr.ru/company/pentestit/blog/314230/,-0.3783627564383279
https://habrahabr.ru/post/314258/,0.801864604244968
https://habrahabr.ru/post/314260/,0.0630847553511128
https://geektimes.ru/post/282148/,-1.4918407921419767
https://habrahabr.ru/company/smartprogress/blog/313894/,0.16632493561397277
https://habrahabr.ru/company/aacidov/blog/314262/,-0.20611846809223483
https://geektimes.ru/company/banderolka/blog/282144/,0.4577044290342436
https://habrahabr.ru/company/eset/blog/314266/,-0.4948282738981557
https://habrahabr.ru/post/314268/,0.42239808650894295
https://geektimes.ru/post/282152/,0.7053625760846487
https://geektimes.ru/post/282146/,-0.17843516890863909
https://habrahabr.ru/company/hh/blog/313970/,0.6366030830101256
https://habrahabr.ru/company/google/blog/310514/,0.3200103347816763
https://habrahabr.ru/post/314274/,1.0983930194062221
https://geektimes.ru/post/282160/,0.5621019848865881
https://geektimes.ru/post/282162/,0.7104183160264245
https://habrahabr.ru/company/plarium/blog/314250/,0.5681022159270208
https://geektimes.ru/post/282164/,0.4526018993707597
https://habrahabr.ru/post/313710/,-0.22299529673904145
https://geektimes.ru/post/281962/,0.15217143938811242
https://habrahabr.ru/post/314228/,-0.033433932856880844
https://geektimes.ru/company/makeitlab/blog/281970/,0.0027859542804656856
https://habrahabr.ru/company/gvalg/blog/314286/,0.6781696370390555
https://habrahabr.ru/company/jugru/blog/314224/,0.2119425498541518
https://habrahabr.ru/company/intel/blog/314282/,-0.2558185600064025
https://habrahabr.ru/post/314290/,-0.4042394764597907
https://geektimes.ru/post/282156/,0.10803394322776766
https://geektimes.ru/company/mailru/blog/282166/,0.31633331759721495
https://habrahabr.ru/post/314302/,0.33722494337428544
https://habrahabr.ru/post/314304/,-0.7626570950529661
https://habrahabr.ru/post/314308/,-0.49799450913145643
https://habrahabr.ru/post/314314/,-0.021272081514665753
https://geektimes.ru/post/282168/,-0.5402396910012379
https://geektimes.ru/post/282170/,1.2653458978243843
https://geektimes.ru/post/282172/,0.5260383917978597
https://geektimes.ru/post/282154/,0.11297721464868307
https://habrahabr.ru/post/314204/,0.5477024422508909
https://habrahabr.ru/company/simnetworks/blog/313750/,-0.6213001349211629
https://habrahabr.ru/company/moikrug/blog/314152/,-0.2398562738497036
https://habrahabr.ru/company/kingservers/blog/314338/,0.4560292109520143
https://habrahabr.ru/post/312340/,1.2870824681236255
https://geektimes.ru/post/282174/,0.8344885745863095
https://geektimes.ru/post/282088/,0.2185044482200667
https://habrahabr.ru/post/313644/,1.0204736923151998
https://habrahabr.ru/post/314342/,-1.329431545631596
https://habrahabr.ru/company/croc/blog/314318/,0.17035996623770538
https://geektimes.ru/post/282766/,0.08095308856059916
https://habrahabr.ru/company/yota/blog/314256/,-0.6360639419372478
https://geektimes.ru/company/audiomania/blog/282182/,-0.48420882038195695
https://geektimes.ru/post/282184/,-0.34244735967936285
https://habrahabr.ru/company/vasexperts/blog/313560/,0.3987057504946552
https://habrahabr.ru/company/it-grad/blog/312044/,-1.057062837730656
https://habrahabr.ru/company/cloud4y/blog/314334/,-0.03473330009295794
https://geektimes.ru/company/legoeducation/blog/282180/,-0.16762483941329287
https://geektimes.ru/company/pult/blog/282178/,0.07003676550272747
https://habrahabr.ru/company/huawei/blog/314008/,0.33908338921625825
https://habrahabr.ru/company/moex/blog/314348/,-0.5342580955328713
https://habrahabr.ru/company/jugru/blog/314346/,0.6677925522224091
https://habrahabr.ru/post/314350/,0.7642686281131128
https://habrahabr.ru/company/gemaltorussia/blog/314352/,-0.432369901437009
https://habrahabr.ru/post/314354/,-0.008698797975361938
https://habrahabr.ru/post/314356/,0.7791110979001227
https://habrahabr.ru/post/314358/,-1.6147945743090766
https://habrahabr.ru/post/314360/,-0.93991000478222
https://habrahabr.ru/post/314362/,-0.4788383316443448
https://habrahabr.ru/company/mobio/blog/314370/,-1.5104060944213278
https://habrahabr.ru/company/microsoft/blog/314368/,0.3392856358496205
https://geektimes.ru/post/282186/,1.1777448381529285
https://habrahabr.ru/company/edison/blog/314294/,0.6235950443945544
https://habrahabr.ru/post/314372/,0.5355225801159091
https://habrahabr.ru/company/acronis/blog/314276/,-0.929556802232347
https://habrahabr.ru/company/pc-administrator/blog/314374/,0.48193819552091277
https://geektimes.ru/company/lenovo/blog/281630/,0.06282089323157086
https://geektimes.ru/post/282190/,-0.38787579203418004
https://habrahabr.ru/post/314264/,0.4391532070478942
https://geektimes.ru/post/282192/,-0.19519059803793154
https://geektimes.ru/post/282194/,0.20738901152647665
https://geektimes.ru/company/jd/blog/282196/,-0.13145353673807553
https://habrahabr.ru/company/dellemc/blog/314382/,-2.4720654935029773
https://habrahabr.ru/post/314380/,-0.5954060058409256
https://geektimes.ru/post/282150/,-0.21445763733379225
https://geektimes.ru/post/282188/,-0.9394261899265137
https://habrahabr.ru/post/314384/,0.2115165821534918
https://geektimes.ru/company/top3dshop/blog/282208/,0.032265448962022936
https://habrahabr.ru/company/ibm/blog/314390/,-1.0537236615542995
https://habrahabr.ru/post/314394/,0.9865761350778153
https://geektimes.ru/company/dataart/blog/282214/,1.0194442244143962
https://habrahabr.ru/post/314400/,-0.1620004644479805
https://habrahabr.ru/post/314336/,0.9489256582153074
https://geektimes.ru/company/hashflare/blog/282216/,0.2897771253438356
https://geektimes.ru/post/282218/,0.17732368215803207
https://habrahabr.ru/post/314084/,-0.6955521651664183
https://habrahabr.ru/post/314398/,-0.3891528649637754
https://habrahabr.ru/post/314404/,0.6955792420987028
https://geektimes.ru/post/282220/,-0.0782525736406618
https://geektimes.ru/post/282176/,0.946243302354151
https://habrahabr.ru/post/314410/,0.7158119804123618
https://habrahabr.ru/post/314328/,0.44157858478407397
https://geektimes.ru/post/282210/,-0.29781817585085274
https://habrahabr.ru/company/host-tracker/blog/314392/,0.018914873158683843
https://habrahabr.ru/post/313930/,0.4229102264442823
https://geektimes.ru/company/madrobots/blog/282232/,-0.17285521980826885
https://geektimes.ru/post/282234/,0.7399857523734084
https://habrahabr.ru/company/eset/blog/314418/,-0.7007560954953467
https://habrahabr.ru/post/314412/,1.6621246786697712
https://geektimes.ru/post/282236/,-0.1959173220798422
https://geektimes.ru/post/282238/,0.6077331774525709
https://geektimes.ru/post/282240/,-0.16776795790014642
https://habrahabr.ru/company/edison/blog/314424/,0.21895532365420806
https://geektimes.ru/post/282242/,0.46738699513372456
https://habrahabr.ru/company/kaspersky/blog/314434/,0.018377374988400252
https://geektimes.ru/post/282246/,-0.6437401735848169
https://geektimes.ru/company/pult/blog/282248/,0.12804666718055074
https://habrahabr.ru/post/314428/,0.22478640335034833
https://geektimes.ru/post/282250/,0.10173329293579841
https://habrahabr.ru/post/314454/,-0.033201002202004726
https://habrahabr.ru/company/kingservers/blog/314456/,-0.0520398221505442
https://habrahabr.ru/post/314324/,-0.2916289419385783
https://geektimes.ru/post/281918/,1.2674216119755977
https://geektimes.ru/post/282244/,0.994999372239417
https://habrahabr.ru/post/314326/,-0.2169247847600579
https://geektimes.ru/post/282254/,0.36304307893471865
https://geektimes.ru/post/282252/,-0.2555447743941535
https://habrahabr.ru/post/314416/,0.681446979274311
https://habrahabr.ru/post/314414/,0.9322803358588911
https://habrahabr.ru/post/314472/,0.4284196694667478
https://habrahabr.ru/company/eset/blog/314458/,-0.03832222427182069
https://habrahabr.ru/post/314220/,0.4750763001287991
https://habrahabr.ru/company/edison/blog/314460/,-0.359166740316117
https://geektimes.ru/post/282256/,-0.5442965805631017
https://habrahabr.ru/post/314478/,-0.9818116769257559
https://geektimes.ru/post/282258/,0.9488996758552619
https://habrahabr.ru/post/314486/,0.8418050237643802
https://habrahabr.ru/post/314464/,1.3278880620572944
https://habrahabr.ru/company/comparex/blog/314450/,0.42028056813091375
https://habrahabr.ru/post/314492/,0.1600545328041774
https://geektimes.ru/post/282262/,0.7125323815367416
https://geektimes.ru/company/vertdider/blog/282260/,0.6056431615930293
https://habrahabr.ru/post/314496/,0.6333130222199722
